molecule_chembl_id,canonical_smiles,inchi_key,pchembl_value,document_chembl_id
CHEMBL413275,CC(=O)Nc1ccc(CN2C[C@H]3COc4ccc(C#N)cc4[C@@H]3C2)cc1,BIMVUZQTSDREEH-FXAWDEMLSA-N,7.5,CHEMBL1131803
CHEMBL65071,CC(=O)Nc1ccc(CN2CC3COc4ccc(C#N)cc4C3C2)cc1,BIMVUZQTSDREEH-UHFFFAOYSA-N,7.6,CHEMBL1131803
CHEMBL62416,CC(=O)Nc1ccc(CN2C[C@@H]3COc4ccc(C#N)cc4[C@H]3C2)cc1,BIMVUZQTSDREEH-XLIONFOSSA-N,7.9,CHEMBL1131803
CHEMBL110063,COC(=O)c1ccc(Nc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,BIRXIMHINOMMAU-UHFFFAOYSA-N,5.545,CHEMBL1146646
CHEMBL88365,Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,BISVFNHMXVNVMG-UHFFFAOYSA-N,7.125,CHEMBL1157594
CHEMBL1813594,COc1ccccc1N1CCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1.O=C(O)C(=O)O,BITBPPPUNYZRQM-UHFFFAOYSA-N,9.85,CHEMBL1811837
CHEMBL2016614,CCCCCCCCCC(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,BIWLNMBIJPTJCZ-UHFFFAOYSA-N,5.05,CHEMBL2016514
CHEMBL4853107,Cc1ccc(CC(C)CNC(=O)/N=C(\N)NCCCc2sc(N)nc2C)cc1,BIZMGZSJEDDVNF-UHFFFAOYSA-N,6.13,CHEMBL4813951
CHEMBL427048,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,BJBRHHUYMNBENN-PYCFMQQDSA-N,6.66,CHEMBL1145336
CHEMBL212969,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,BJBRHHUYMNBENN-RELWKKBWSA-N,6.78,CHEMBL1145336
CHEMBL5597256,COc1cccc(-c2cccn2S(=O)(=O)c2cccc(N3CCNCC3)c2)c1,BJFGQBMRYAWEMM-UHFFFAOYSA-N,5.28,CHEMBL5584250
CHEMBL2159483,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cc(F)ccc1F,BJFLRBLSVACLLD-UHFFFAOYSA-N,7.75,CHEMBL2157986
CHEMBL4759730,CN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,BJISURBWZYFXNY-UHFFFAOYSA-N,7.51,CHEMBL4732129
CHEMBL1276351,CCCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,BJLQEYLWUSSEKH-HNNXBMFYSA-N,7.17,CHEMBL1275273
CHEMBL5440936,CCOc1cccc2cc(CN(C)CCCCOc3ccc4c(c3)NC(=O)CC4)oc12,BJMNBNCGYUOWKZ-UHFFFAOYSA-N,6.6483,CHEMBL5380874
CHEMBL129534,Clc1cccc(OCCNCCCOc2ccccc2)c1,BJMUZOAJZPCYCW-UHFFFAOYSA-N,7.66,CHEMBL1130257
CHEMBL6045675,CSc1ccccc1OCCNCC1(F)CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,BJVNWTOKTUJQCC-UHFFFAOYSA-N,6.17,CHEMBL5727563
CHEMBL169459,c1ccc(C2=NCC[C@@H](CN3CCN(c4ccccc4)CC3)N2)cc1,BJWYIHWMKMZYRS-IBGZPJMESA-N,4.53,CHEMBL1136617
CHEMBL352925,c1ccc(C2=NCC[C@H](CN3CCN(c4ccccc4)CC3)N2)cc1,BJWYIHWMKMZYRS-LJQANCHMSA-N,4.55,CHEMBL1136617
CHEMBL4213352,COc1ccccc1N1CCN(CCOCCOc2cc(C)cc(C)c2C)CC1.Cl.Cl,BKAPUHZAVMXBQP-UHFFFAOYSA-N,6.95,CHEMBL4190389
CHEMBL61195,Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)no3)CC2)cc1,BKCOTBJYDGSUFC-UHFFFAOYSA-N,6.89,CHEMBL1129307
CHEMBL105354,Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4C[C@@H]3C)CC2)cc1,BKDQVRCFIJMWOR-IBGZPJMESA-N,5.63,CHEMBL1134937
CHEMBL320597,Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)cc1,BKDQVRCFIJMWOR-LJQANCHMSA-N,6.95,CHEMBL1140446
CHEMBL107742,Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,BKDQVRCFIJMWOR-UHFFFAOYSA-N,6.77,CHEMBL1134936
CHEMBL3676931,CS(=O)(=O)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,BKGCONUTJMJLTI-SAIGFBBZSA-N,7.1,CHEMBL3639297
CHEMBL87192,FC(F)(F)c1nc2c(OCCNCc3ccccc3)cccc2[nH]1,BKHJHBMOHZNYEP-UHFFFAOYSA-N,8.76,CHEMBL1132669
CHEMBL4099711,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1,BKIDSLXJSKMVCJ-UHFFFAOYSA-N,7.13,CHEMBL4007455
CHEMBL330303,CCN(C)CCc1c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[nH]c2ccccc12,BKJQLMPFZFHIMJ-UHFFFAOYSA-N,6.73,CHEMBL1132836
CHEMBL5935425,CC(=O)N1CCC(c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)CC1,BKKDXLNOKQPSKN-RDGATRHJSA-N,5.79,CHEMBL5726767
CHEMBL476641,COc1ccccc1N1CCN(CCCN2CCCc3ccccc3C2=O)CC1,BKLNFYXUBNZNOT-UHFFFAOYSA-N,6.1,CHEMBL1153914
CHEMBL3353912,COc1ccccc1N1CCN(CCCc2cn(-c3ccc(SC)cc3)nn2)CC1,BKMZKOFYOHRYLE-UHFFFAOYSA-N,7.36,CHEMBL3352598
CHEMBL6011102,Cc1ncc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(F)(F)F)sc4CC3)CC2)cn1,BKNAUTOAXGRBHL-QRTMHTFLSA-N,6.05,CHEMBL5729591
CHEMBL382568,CC(C)(C)c1nc(N2CCN(CCCCn3cc(C(F)(F)F)c(=O)[nH]c3=O)CC2)cc(C(F)(F)F)n1,BKNMXUNXXKWRNR-UHFFFAOYSA-N,6.19,CHEMBL1149389
CHEMBL157138,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,BKRGVLQUQGGVSM-KBXCAEBGSA-N,9.3678,CHEMBL3286112
CHEMBL5877053,O=C1c2ncccc2CCC1CCN1CCC(c2noc3ccccc23)CC1,BKTVULJKAVNQNZ-UHFFFAOYSA-N,6.64,CHEMBL5729366
CHEMBL3676868,N#CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,BKYLOINGTUMEIT-KESTWPANSA-N,7.38,CHEMBL3639297
CHEMBL3747148,CC(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2cccc(F)c2)CC1,BLDRZOKSSGFKEP-UHFFFAOYSA-N,7.82,CHEMBL3745654
CHEMBL4849077,CCCCC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,BLGIUGAWFUDHOU-UHFFFAOYSA-N,6.57,CHEMBL4818985
CHEMBL3764739,Cn1cccc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C,BLGOAHHKRXNKKY-UHFFFAOYSA-N,5.19,CHEMBL3763143
CHEMBL15245,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,BLGXFZZNTVWLAY-SCYLSFHTSA-N,6.112,CHEMBL1909046
CHEMBL328925,OCc1cnn2cccc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,BLLNREQHFDCHGW-UHFFFAOYSA-N,4.345,CHEMBL1134560
CHEMBL562833,CC1(C)[C@@H]2CC[C@]13CCN(CCN1CCN(c4cccc(Cl)c4)C1=O)C3C2,BLMDJHOZZKURJN-ZDUIXAHXSA-N,6.5,CHEMBL1153053
CHEMBL5744335,Cn1c(SCCCN2C[C@@H]3CCN(c4ccc(C(F)(F)F)cc4)[C@@H]3C2)nnc1-c1cccnc1,BLQLPPFWAKBJSW-GHTZIAJQSA-N,5.69,CHEMBL5727594
CHEMBL5956471,Cn1c(SCCCN2C[C@H]3CCN(c4ccc(C(F)(F)F)cc4)[C@H]3C2)nnc1-c1cccnc1,BLQLPPFWAKBJSW-NQIIRXRSSA-N,6.34,CHEMBL5727594
CHEMBL3775604,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cccnc1,BLQLPPFWAKBJSW-UHFFFAOYSA-N,6.1267,CHEMBL3774368
CHEMBL4557247,CN1CCN(c2nc(N)nc(CSc3ccccc3)n2)CC1,BLSFBNPNIDSZLC-UHFFFAOYSA-N,6.13,CHEMBL4364280
CHEMBL205498,CC(C)(C)c1nc(N2CCN(CCCCn3cc(C(F)(F)F)ccc3=O)CC2)cc(C(F)(F)F)n1,BLTHFABFQPUZNT-UHFFFAOYSA-N,6.4,CHEMBL1146925
CHEMBL364782,O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(-c2ccsc2)cc1,BLTZCNFSGZPIFQ-NRFANRHFSA-N,6.0,CHEMBL1137866
CHEMBL366304,O=C(N[C@@H]1CCN(Cc2ccccc2)C1)c1ccc(-c2ccsc2)cc1,BLTZCNFSGZPIFQ-OAQYLSRUSA-N,6.05,CHEMBL1137866
CHEMBL187122,O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccsc2)cc1,BLTZCNFSGZPIFQ-UHFFFAOYSA-N,5.92,CHEMBL1137866
CHEMBL2420891,Clc1cccc(N2CCN(Cc3csc4ccccc34)CC2)c1Cl,BLVKQYQCYGVTBD-UHFFFAOYSA-N,6.42,CHEMBL2417399
CHEMBL4451231,O=c1c(-c2ccccc2)c2ccccn2c(=O)n1CCCCN1CCCC(c2c[nH]c3ccccc23)C1,BLVMGNGXAWHZQW-UHFFFAOYSA-N,4.75,CHEMBL4400523
CHEMBL5889124,Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1cc[nH]c(=O)c1,BLWCTYMJGSOQFX-UHFFFAOYSA-N,6.31,CHEMBL5727594
CHEMBL305706,CCCN(CCC)[C@H]1CCc2ccc(O)cc2C1,BLYMJBIZMIGWFK-HNNXBMFYSA-N,5.94,CHEMBL1129692
CHEMBL301559,CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,BLYMJBIZMIGWFK-OAHLLOKOSA-N,7.47,CHEMBL1140704
CHEMBL285755,CCCN(CCC)C1CCc2ccc(O)cc2C1,BLYMJBIZMIGWFK-UHFFFAOYSA-N,7.2133,CHEMBL1127788
CHEMBL2334885,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)C[C@@H]21,BMCZTYDZHNTKPR-INIZCTEOSA-N,7.37,CHEMBL3997822
CHEMBL2159456,O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,BMFHZRZIYNLNCC-UHFFFAOYSA-N,5.97,CHEMBL2157986
CHEMBL3344462,CCC(C)Cc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,BMFJFECGESTBHX-UWBLVGDVSA-N,7.54,CHEMBL3351714
CHEMBL87600,COc1cccc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(C#N)cc4CC3)CC2)c1,BMFWFJCGDHHUGP-QHJNGHOISA-N,6.2,CHEMBL1133070
CHEMBL539744,COc1ccccc1N1CCN(CCCCc2cc(/C=C/c3ccccc3)no2)CC1.Cl,BMJXSICDMCAUOP-WPDLWGESSA-N,6.02,CHEMBL1135103
CHEMBL3358098,O=C(NCCCCN1CCN(c2ccccn2)CC1)c1cc2ccccc2cn1,BMLRTLPESFVXBM-UHFFFAOYSA-N,5.25,CHEMBL3351528
CHEMBL309459,O=C(N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)cc3)CC2)CC1)c1cccs1,BMOMPPTVRLYMKB-KESTWPANSA-N,7.47,CHEMBL1151542
CHEMBL87260,Clc1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1,BMPOKXVXNLPKTD-UHFFFAOYSA-N,6.06,CHEMBL3046886
CHEMBL215010,c1ccc(CCc2ccccc2OCc2ccccc2)cc1,BMTUNIXXDMVUOW-UHFFFAOYSA-N,5.3,CHEMBL1137322
CHEMBL11262,CCCN(CCC)CC1COc2cccc(OC)c2C1,BMXRASUARGEUDH-UHFFFAOYSA-N,5.59,CHEMBL1129704
CHEMBL5518013,O=C1CN2c3c(cccc3[C@@H]3CN(CCCOc4ccc(F)cc4O)CC[C@@H]32)N1,BMYDNZBCPOEYRY-WMZOPIPTSA-N,7.17,CHEMBL5506064
CHEMBL20444,CCCC(C)(C)C(=O)NCCCCN1CCN(c2ccc(Cl)cc2)CC1,BNBAGMLJQSUXHD-UHFFFAOYSA-N,5.8,CHEMBL1129089
CHEMBL292577,Cn1c(=O)ccc2cc(/C=C/C(=O)NCCCCN3CCc4ccc(OS(=O)(=O)C(F)(F)F)cc4C3)ccc21,BNBJYVKSFPTBHW-BJMVGYQFSA-N,6.5,CHEMBL1132014
CHEMBL5646949,C=CCN1C[C@H](OCCCCN)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,BNFWJAQYVFRKRJ-VQTJNVASSA-N,8.66,CHEMBL5634103
CHEMBL3642802,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(-n2cccn2)cc1,BNGQWOSQOPVKCC-HCGLCNNCSA-N,6.32,CHEMBL3639183
CHEMBL2059322,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccc(F)cc32)CC1,BNPRQOXQGKPVTK-UHFFFAOYSA-N,7.85,CHEMBL2057071
CHEMBL389128,CC(C)C(=O)Nc1cccc(C2CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)c1,BNQLJQAWDJNCDL-UHFFFAOYSA-N,6.92,CHEMBL1148741
CHEMBL5415846,CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)N(C)C)CC3)CC2)c1Cl,BNSLCCULUHMZBQ-KESTWPANSA-N,9.12,CHEMBL5380776
CHEMBL4576555,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)ccc4n3)cc2)CC1,BNTGVINQADRYBE-UHFFFAOYSA-N,5.5833,CHEMBL5212743
CHEMBL538474,Cl.c1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1,BNTMSUGRWBICCC-UHFFFAOYSA-N,5.47,CHEMBL1135103
CHEMBL5830707,COc1ccc2[nH]cc(CCCCN3CCN(c4cccc5sccc45)CC3)c2c1,BNXCPAVJSMMVPU-UHFFFAOYSA-N,8.07,CHEMBL5726152
CHEMBL3323012,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)cc(C(F)(F)F)n1,BNYKYKBRFUPQSI-UHFFFAOYSA-N,6.21,CHEMBL3351252
CHEMBL4866981,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2cccc3ccccc23)CC1,BOADXZOXJDNMTH-UHFFFAOYSA-N,7.7,CHEMBL4819072
CHEMBL4876297,O=C1c2cc(Cl)ccc2CC1CCN1CCN(c2ccccn2)CC1,BODKZKXTTLFUIE-UHFFFAOYSA-N,5.35,CHEMBL4813955
CHEMBL3289994,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(Cl)c(Cl)c1,BOERTKKBWLOLLH-UHFFFAOYSA-N,7.82,CHEMBL3286108
CHEMBL4590966,CCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(F)ccc1OC.Cl,BOGJVSLMJJJHFM-UHFFFAOYSA-N,6.56,CHEMBL4402598
CHEMBL284896,COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)ccc2ccccc12,BONDCIXLHQKYHM-UHFFFAOYSA-N,5.16,CHEMBL1129096
CHEMBL5891581,Cc1ccc2c(c1)Oc1ccc(C)cc1C(C1CCN(CC(C)(C)C(=O)O)CC1)=N2,BONSXLZOCJXKIV-UHFFFAOYSA-N,6.82,CHEMBL5728561
CHEMBL4277532,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3nsc4ccccc34)CC1)[C@H]1C=C[C@@H]2C1,BOOBARCNIUCOKI-BTYSMDAFSA-N,8.38,CHEMBL4251643
CHEMBL6061497,COc1ccc(OCCN2CCN(C(=O)C3Cc4c(cccc4OC)N3)CC2)cc1,BOPVQJAIGZUFJL-UHFFFAOYSA-N,5.28,CHEMBL5729677
CHEMBL93101,CCCN1CCC[C@@H](c2cccc(CO)c2)C1,BOTMSPLRFWVABA-OAHLLOKOSA-N,6.62,CHEMBL1127438
CHEMBL3577344,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)CCc3ccc(O)c4[nH]c(=O)ccc34)cc2OC)nn1,BOUDGQUEAMMTAE-UHFFFAOYSA-N,6.2986,CHEMBL3576771
CHEMBL4214642,CNC(=O)c1cccc(OCCCCN2CCN(c3nsc4cc(F)ccc34)CC2)n1,BOUQXDHEZQGZAA-UHFFFAOYSA-N,7.94,CHEMBL4184238
CHEMBL1086790,c1ccc2c(c1)CCN1CCc3cccc4[nH]cc(c34)C21,BOVIKQWJNPOZRM-UHFFFAOYSA-N,5.35,CHEMBL1155427
CHEMBL4552311,COc1ccc(C(=O)N2CCN(CCOc3cccc(OC)c3)CC2)cc1,BOZKQWIJJRYLLZ-UHFFFAOYSA-N,5.17,CHEMBL4402608
CHEMBL1940420,Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,BPDDCCYSOYRMEC-UHFFFAOYSA-N,6.73,CHEMBL1938349
CHEMBL3289653,Clc1ccc(N2CCN(CCCc3cc4ccccc4o3)CC2)cc1,BPHVHUHFXREQBY-UHFFFAOYSA-N,5.7,CHEMBL3286287
CHEMBL4454872,CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cc(F)ccc1OC.Cl,BPLXRWXQBOJQFF-UHFFFAOYSA-N,5.96,CHEMBL4402598
CHEMBL592377,Oc1cccc(C2CCN(Cc3ccccc3)CC2)c1,BPNZNQGAIFMNES-UHFFFAOYSA-N,7.0,CHEMBL1157594
CHEMBL1257261,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21,BPPQBAPLPIUPNT-UHFFFAOYSA-N,8.09,CHEMBL1255556
CHEMBL2420772,Clc1cccc(N2CCN(Cc3cccs3)CC2)c1Cl,BPQYPRDZEFGRKD-UHFFFAOYSA-N,5.81,CHEMBL2417399
CHEMBL3289992,Cc1cccc(S(=O)(=O)NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,BPVLKJSAFIGBKX-UHFFFAOYSA-N,7.77,CHEMBL3286108
CHEMBL366265,CCN(CC)CCOc1ccccc1Cc1ccccc1,BPXIOWINQPQVOY-UHFFFAOYSA-N,5.69,CHEMBL1138672
CHEMBL561123,Cn1c(N2CCOCC2)nc2c(CN3CCN(c4ccccc4)CC3)c[nH]c2c1=O,BPXOVNRRDFBZBM-UHFFFAOYSA-N,6.05,CHEMBL1152959
CHEMBL1688997,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(OCCOCCF)cc2)CC1.O=C(O)C(=O)O,BPZQCYPHZMCKAV-FXRZFVDSSA-N,7.23,CHEMBL1687933
CHEMBL1256786,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,BPZSYCZIITTYBL-UHFFFAOYSA-N,4.89,CHEMBL3797035
CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,BPZSYCZIITTYBL-YJYMSZOUSA-N,4.96,CHEMBL5291721
CHEMBL131396,Clc1ccccc1OCCNCCCOc1ccccc1,BQBVMBGNTSPRNK-UHFFFAOYSA-N,6.95,CHEMBL1143544
CHEMBL2159458,O=S(=O)(NCC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(F)cc1,BQDBCWZXPYWQGM-UHFFFAOYSA-N,7.34,CHEMBL2157986
CHEMBL398615,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,BQDBKDMTIJBJLA-UHFFFAOYSA-N,10.15,CHEMBL3886237
CHEMBL3758991,COc1ccccc1N1CCN(CCCCNC(=O)Nc2cccc(Cl)c2)CC1,BQDGJNNXKPPHKX-UHFFFAOYSA-N,7.89,CHEMBL3758127
CHEMBL5781214,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1ccc(=O)[nH]c1,BQDVGVNUGZSYNV-UHFFFAOYSA-N,6.69,CHEMBL5727594
CHEMBL522691,N#Cc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccccc3)CC2)cc1,BQEDZLDNNBDKDS-UHFFFAOYSA-N,6.7733,CHEMBL3856221
CHEMBL6058663,C=C(CCC(=O)OCC)Cc1ccc(O[Si](C)(C)C(C)(C)C)c(OC)c1,BQGDHYPSATYJRL-UHFFFAOYSA-N,6.95,CHEMBL5728171
CHEMBL3695364,CS(=O)(=O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1,BQGJUXXCNWSZIZ-KESTWPANSA-N,6.81,CHEMBL3638568
CHEMBL203302,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(N3CCOCC3)cc2)CC1,BQJVXLMFXRFJSZ-UHFFFAOYSA-N,6.85,CHEMBL1148573
CHEMBL1170456,O=C(O)C(=O)O.OC1(c2ccc(I)cc2)CCN(Cc2cc3ccccc3o2)CC1,BQKOXZDYSHANJE-UHFFFAOYSA-N,7.84,CHEMBL1177670
CHEMBL4455456,O=C(c1cc2ccc(Cl)cc2[nH]1)N1CCN(CCOc2cccnc2)CC1,BQOOCNJGXJVXRO-UHFFFAOYSA-N,6.74,CHEMBL4402608
CHEMBL605836,Cn1c(CN2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)nc2ccccc21,BQOUGDGGUWVLTD-UHFFFAOYSA-N,5.3,CHEMBL1153221
CHEMBL4864320,CCCN1C[C@H](OCCCCOc2ccc3c(c2)NC(=O)CC3)C[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC,BQPDOZCUUSRJDC-LADGPHEKSA-N,8.59,CHEMBL4825766
CHEMBL234476,O=S(=O)(N[C@H]1CC[C@@H](N2CCN(c3ccccc3OCC3CC3)CC2)CC1)c1cc(Cl)ccc1F,BQRCXSWHZYCROY-SZPZYZBQSA-N,6.37,CHEMBL1148021
CHEMBL241973,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,BQTAJAHHYFXDDH-UHFFFAOYSA-N,7.1533,CHEMBL1148745
CHEMBL1276527,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(C)cc(O)c1OC,BQVJWRUFBDMFGQ-NSHDSACASA-N,7.59,CHEMBL1275273
CHEMBL4082084,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2(C)O,BQYKGUJOFYMQBC-UHFFFAOYSA-N,7.1,CHEMBL4043141
CHEMBL89971,Cc1c(-c2ccccc2Cl)nc(O)n1C1CCN(Cc2ccccc2)CC1,BQYLCESBRUFPJL-UHFFFAOYSA-N,7.42,CHEMBL1132306
CHEMBL3664837,CC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,BRANQVYSEMSFOV-XUTJKUGGSA-N,6.62,CHEMBL3638396
CHEMBL5931698,Cc1ncc(OCC(=O)NC23CCC(CCN4CCc5nc(OCC(F)(F)F)sc5CC4)(CC2)OC3)cn1,BRCGEGLQMCNETQ-UHFFFAOYSA-N,5.82,CHEMBL5729591
CHEMBL282287,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(C(C)N3CCCC3)[nH]2)c1,BRDXGAAIKJJGNB-UHFFFAOYSA-N,6.4,CHEMBL1152020
CHEMBL4779364,CC(=O)Nc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,BRIOCOIJZTUXKM-UHFFFAOYSA-N,6.78,CHEMBL4725387
CHEMBL3287402,O=Cc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,BRJGIZVBTXYEBD-UHFFFAOYSA-N,7.725,CHEMBL3286313
CHEMBL126136,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2I)CC1,BRNFEWAEDMSDHL-UHFFFAOYSA-N,7.82,CHEMBL1144878
CHEMBL5886810,Cc1ncc2c(=O)n(CCN3CCC(c4noc5ccccc45)CC3)ccc2n1,BRNZPYPUEXFLII-UHFFFAOYSA-N,5.8,CHEMBL5727914
CHEMBL5435325,CC(C)Oc1cccc2c3c(oc12)CN(CCCCOc1ccc2ccc(=O)[nH]c2c1)CC3,BRPJYOLLZGXNFY-UHFFFAOYSA-N,7.79,CHEMBL5380874
CHEMBL5917824,O=C(NCCN1CCC(c2cccc(C(F)F)n2)CC1)C1CCOCC1,BRSILCSYDNFMAA-UHFFFAOYSA-N,8.0,CHEMBL5728473
CHEMBL3335471,N#Cc1cc(N2CCN(CC[C@H]3CC[C@H](NC(=O)CN)CC3)CC2)cc(C(F)(F)F)c1,BRSSDADOMRUGSY-RUCARUNLSA-N,8.27,CHEMBL3352435
CHEMBL2326485,Nc1nc2cc3c(cc2s1)CCN(Cc1ccncc1)CC3,BRTSZCMNYQGHSJ-UHFFFAOYSA-N,6.385,CHEMBL2321835
CHEMBL118637,CCCNC1Cc2cc3nc(N)sc3cc2C1,BRWKJOUZUNEUTN-UHFFFAOYSA-N,5.87,CHEMBL1133651
CHEMBL77015,Cc1cc(C2CCN(Cc3ccccc3)CC2)[nH]n1,BRZAPKIDJOPKEJ-UHFFFAOYSA-N,6.19,CHEMBL1130098
CHEMBL4077937,O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc(F)cc1,BSCIANYCCSTXPP-UHFFFAOYSA-N,8.46,CHEMBL4038339
CHEMBL211539,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(Br)c3n2)CC1,BSDZATNMASVMIK-UHFFFAOYSA-N,6.72,CHEMBL1138042
CHEMBL41802,CCCN(CCC)[C@@H]1CCc2ccccc2[C@@H]1C,BSFUDLSQCLQWQE-WMLDXEAASA-N,7.06,CHEMBL1128333
CHEMBL5881552,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(F)F)sc4CC3)CC2)cn1,BSHSURCBEXYRBE-UAPYVXQJSA-N,5.85,CHEMBL5729591
CHEMBL3696168,c1nc(N2CCNCC2)c2c3c(sc2n1)CCCC3,BSHUTAUVQRSTAN-UHFFFAOYSA-N,4.67,CHEMBL4340521
CHEMBL4463200,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccc(F)cc2)c2ccc(F)cc2)CC1,BSICDIBRXJYNPB-UHFFFAOYSA-N,7.315,CHEMBL4321823
